Chromosome	Start	Stop	Strand	Gene Symbol	gene_biotype	gene_name	gene_source	TB66RL	TB66RR	TB65RL	TB61RR	TB68RR	TB61RL	TB64RL	TB64RR	TB65RR	TB68RL
8	92357625	92376287	+	Irx5	protein_coding	Irx5	ensembl_havana	0.915873	0.729419	0.740849	0.645834	0.711362	0.685774	0.552207	0.835861	0.736232	0.74412
8	92674288	92680957	+	Irx6	protein_coding	Irx6	ensembl_havana	3.39493	3.80486	3.1778	3.99697	2.95457	4.1247	4.22209	3.82207	3.54692	3.39071
13	59755409	59769811	-	Isca1	protein_coding	Isca1	ensembl_havana	25.4698	26.7098	25.0485	25.6851	26.377	23.9743	25.5822	24.0208	25.921	24.9747
12	84773251	84775089	+	Isca2	protein_coding	Isca2	ensembl_havana	6.37353	6.2828	6.81714	6.76917	8.16319	7.321	6.37638	5.54992	6.23491	6.80256
5	113772748	113778289	+	Iscu	protein_coding	Iscu	ensembl_havana	5.60382	4.5143	4.94062	5.47292	5.32342	5.51742	5.04352	5.57424	5.78884	5.0753
4	156199455	156200797	-	Isg15	protein_coding	Isg15	ensembl_havana	0.166604	0.0967568	0.11819	0.0335	0.0548125	0.0950394	0.0975306	0.112787	0.0670211	0.0319866
7	78913424	78920397	+	Isg20	protein_coding	Isg20	ensembl_havana	0.305358	0.140692	0.204074	0.144833	0.17518	0.189979	0.335694	0.103396	0.167403	0.0532443
3	87930314	87940687	+	Isg20l2	protein_coding	Isg20l2	ensembl_havana	8.59356	8.08412	8.60996	7.8157	8.2398	8.66069	8.09766	9.20286	8.34293	8.5457
13	116298281	116309690	-	Isl1	protein_coding	Isl1	ensembl_havana	24.6983	22.855	23.2424	23.2465	21.502	24.5999	24.5959	25.1105	21.4149	21.5554
9	55538672	55546181	+	Isl2	protein_coding	Isl2	ensembl_havana	1.48939	1.14241	1.25615	1.2359	0.897384	1.12882	1.28835	0.9955	1.42775	1.0311
9	58156268	58204307	-	Islr	protein_coding	Islr	ensembl_havana	0.666116	0.606402	0.343636	0.512234	0.61288	0.833458	0.812022	0.751346	1.20468	0.27645
9	58196297	58204320	-	Islr2	protein_coding	Islr2	ensembl_havana	4.0517	3.62913	3.5106	3.36237	3.45793	3.65	4.49274	3.84084	3.335	4.3473
2	139678178	139758582	+	Ism1	protein_coding	Ism1	ensembl_havana	0.342358	0.334857	0.257752	0.311834	0.30649	0.306016	0.151659	0.15974	0.234324	0.223306
12	87278638	87299706	-	Ism2	protein_coding	Ism2	ensembl_havana	0.240606	0.184627	0.139661	0.245033	0.361202	0.759616	0.378997	0.563534	0.312398	0.18079
18	58659466	58680369	+	Isoc1	protein_coding	Isoc1	ensembl_havana	5.25422	6.13342	4.67004	5.7115	5.99659	6.08677	6.78777	5.70956	5.09726	5.31453
7	4877153	4896974	+	Isoc2a	protein_coding	Isoc2a	ensembl_havana	2.20165	2.4956	1.92175	2.8725	2.12294	2.90103	2.1977	2.28201	2.40926	2.25342
7	4844959	4870259	-	Isoc2b	protein_coding	Isoc2b	ensembl_havana	0.425611	0.527319	0.343636	0.423167	0.448742	0.495895	0.216612	0.300598	0.357013	0.350852
8	109671325	109693261	-	Ist1	protein_coding	Ist1	ensembl_havana	45.2616	52.3002	48.542	53.8859	49.0328	55.0228	49.6895	45.8822	51.2282	55.281
6	87814269	87838799	-	Isy1	protein_coding	Isy1	ensembl_havana	6.22623	6.958	7.78182	7.07123	7.06154	8.02507	6.2876	6.42282	7.47147	7.05211
8	70594373	70597291	+	Isyna1	protein_coding	Isyna1	ensembl_havana	2.64567	2.24078	1.82513	1.8371	2.01352	2.19426	2.04614	2.80788	2.27542	2.11524
2	155133509	155226856	+	Itch	protein_coding	Itch	ensembl_havana	40.6177	39.6295	40.4513	41.0822	40.8265	41.2989	39.2754	38.9804	40.7996	39.7096
8	85717578	85840922	-	Itfg1	protein_coding	Itfg1	ensembl_havana	37.1489	37.6873	38.0789	38.143	40.3669	39.6847	37.2944	38.7737	38.1899	41.3358
6	128409444	128424932	-	Itfg2	protein_coding	Itfg2	ensembl_havana	15.5312	17.1347	14.9439	18.3701	16.3263	20.6863	16.8015	14.8278	17.723	16.5173
13	114953096	115101965	-	Itga1	protein_coding	Itga1	ensembl_havana	4.44764	4.52462	3.90782	2.98252	4.05976	2.87993	2.96488	4.35732	3.6693	3.60328
3	96645584	96664520	+	Itga10	protein_coding	Itga10	ensembl_havana	0.466551	0.73779	0.589838	0.427307	0.506748	0.36261	0.45192	0.301393	0.835648	0.649533
9	62677826	62783983	+	Itga11	protein_coding	Itga11	ensembl_havana	0.120353	0.0528219	0.0323065	0.0557667	0.065755	0.0317465	0.086705	0.112787	0.0781746	0.0851308
13	114833081	114932101	-	Itga2	protein_coding	Itga2	ensembl_havana	0.582864	0.597615	0.504668	0.489967	0.448742	0.527541	0.833673	0.572925	0.836614	0.382739
11	102453297	102470123	-	Itga2b	protein_coding	Itga2b	ensembl_havana	0.240606	0.17584	0.300694	0.3341	0.317432	0.411504	0.0975306	0.197302	0.22317	0.297708
11	95044474	95076802	-	Itga3	protein_coding	Itga3	ensembl_havana	3.8852	4.4551	3.75752	4.18623	4.92421	4.32512	4.41695	4.72356	4.86304	4.21976
2	79255426	79333124	+	Itga4	protein_coding	Itga4	ensembl_havana	7.82579	7.5569	7.12847	6.10117	7.11272	5.79141	6.96097	6.74253	6.21261	6.90885
15	103344286	103366764	-	Itga5	protein_coding	Itga5	ensembl_havana	0.296107	0.342792	0.171868	0.222767	0.383087	0.337662	0.314043	0.300598	0.301245	0.308337
2	71745616	71858417	+	Itga6	protein_coding	Itga6	ensembl_havana	3.08748	3.24712	3.11085	3.92492	3.18782	2.91019	2.86776	3.36851	6.68224	3.30988
10	128933818	128958283	+	Itga7	protein_coding	Itga7	ensembl_havana	0.962124	1.35329	1.69631	1.62557	1.49922	2.28919	1.49404	1.71857	1.94081	1.53065
2	12106632	12301923	-	Itga8	protein_coding	Itga8	ensembl_havana	1.11938	1.20392	0.998501	1.14683	1.24754	1.19212	0.909452	1.12697	1.02622	0.82915
9	118606690	118901004	+	Itga9	protein_coding	Itga9	ensembl_havana	3.71869	4.53418	4.26209	3.42917	3.60018	3.21749	3.44265	3.81267	4.14921	3.53951
11	73090583	73147447	+	Itgae	protein_coding	Itgae	ensembl_havana	0.166604	0.0879698	0.0967194	0.1671	0.164237	0.263821	0.0975306	0.234864	0.100482	0.106389
7	127296260	127335139	+	Itgal	protein_coding	Itgal	ensembl_havana	0.129603	0.00888698	0.0323065	0.0112333	0.0985825	0.0950394	0.130007	0.0846151	0.0781746	0.138275
7	128062640	128118492	+	Itgam	protein_coding	Itgam	ensembl_havana	0.530299	0.650336	0.444214	0.686626	0.634765	0.495895	0.682114	0.57003	0.524315	0.754748
2	83724397	83806917	+	Itgav	protein_coding	Itgav	ensembl_havana	23.486	24.4277	22.7267	24.9392	23.001	23.3131	23.416	24.7531	25.4747	22.4267
7	128129547	128150658	+	Itgax	protein_coding	Itgax	ensembl_havana	0.0001	0.00888698	0.0108355	0.0112333	0.065755	0.0528441	0.0650537	0.0188811	0.0670211	0.0213577
8	128685654	128733201	+	Itgb1	protein_coding	Itgb1	ensembl_havana	15.1892	15.3332	15.8885	16.2547	15.8778	14.5998	14.4522	16.4992	17.7677	15.4651
12	21240825	21286285	-	Itgb1bp1	protein_coding	Itgb1bp1	ensembl_havana	5.07848	5.45683	4.20842	5.42204	4.53029	5.7914	5.75933	5.31516	5.17533	5.26139
X	101449088	101453542	+	Itgb1bp2	protein_coding	Itgb1bp2	ensembl_havana	1.09163	1.23028	1.52454	1.02437	1.18189	1.46639	1.18009	1.20209	1.2716	1.34996
10	77530252	77565709	+	Itgb2	protein_coding	Itgb2	ensembl_havana	0.0833521	0.193414	0.182603	0.2673	0.142352	0.306016	0.0434025	0.140959	0.18971	0.202048
11	104608000	104670477	+	Itgb3	protein_coding	Itgb3	ensembl_havana	0.286857	0.281283	0.171868	0.144833	0.197065	0.105588	0.433125	0.375723	0.323552	0.233935
4	99765402	99929814	-	Itgb3bp	protein_coding	Itgb3bp	ensembl_havana	2.32191	2.27593	2.22234	2.95043	2.36304	2.38057	2.12192	2.24445	2.32941	2.0621
11	115974709	116008413	+	Itgb4	protein_coding	Itgb4	ensembl_havana	0.157354	0.0440349	0.128926	0.0446334	0.120467	0.126686	0.194961	0.122177	0.200863	0.0638731
16	33829665	33949339	+	Itgb5	protein_coding	Itgb5	ensembl_havana	5.58066	6.34478	5.24371	6.68533	4.926	6.99314	5.9354	6.06527	6.82403	5.73987
2	60598292	60722644	-	Itgb6	protein_coding	Itgb6	ensembl_havana	0.00935023	0.0440349	0.0108355	0.0335	0.0110425	0.0001	0.0217512	0.0001	0.0112535	0.074502
15	102215995	102231945	-	Itgb7	protein_coding	Itgb7	ensembl_havana	0.00935023	0.0352479	0.043042	0.0446334	0.0110425	0.0001	0.0325769	0.0752246	0.022407	0.0001
12	119158022	119238803	-	Itgb8	protein_coding	Itgb8	ensembl_havana	9.24108	10.5884	8.76026	11.9684	8.83069	9.47297	9.6782	10.5927	11.7671	9.28972
14	123659971	123975619	+	Itgbl1	protein_coding	Itgbl1	ensembl_havana	0.166604	0.167053	0.0967194	0.445434	0.372145	0.200528	0.17331	0.131568	0.200863	0.074502
14	30886476	30902354	+	Itih4	protein_coding	Itih4	ensembl_havana	0.0648516	0.0879698	0.0323065	0.0335	0.0329275	0.105588	0.0217512	0.0470528	0.0001	0.148904
2	10153571	10256530	+	Itih5	protein_coding	Itih5	ensembl_havana	1.59114	1.90687	1.30983	1.72577	1.25849	2.21535	1.71055	1.63406	1.47236	1.54128
11	46325150	46389516	-	Itk	protein_coding	Itk	ensembl_havana	0.00935023	0.017674	0.0537775	0.1003	0.021985	0.0528441	0.0758793	0.131568	0.0558676	0.0426154
X	107397099	107403377	-	Itm2a	protein_coding	Itm2a	ensembl_havana	2.79367	2.58347	3.48913	2.39377	3.02023	2.06767	2.18688	2.35713	3.49115	3.18876
14	73362226	73385290	-	Itm2b	protein_coding	Itm2b	ensembl_havana	81.2247	80.3523	83.6094	78.9802	86.4257	74.0653	76.0806	80.8971	83.5299	81.3102
1	85894281	85908676	+	Itm2c	protein_coding	Itm2c	ensembl_havana	32.653	38.6012	32.615	38.8999	34.8848	44.8952	39.6872	32.0216	37.453	39.8057
2	130667610	130681615	+	Itpa	protein_coding	Itpa	ensembl_havana	3.44035	4.15629	3.51384	4.58324	3.48923	5.10898	4.36819	3.19795	3.94554	4.04452
2	94384502	94385099	-	Itpa-ps1	processed_pseudogene	Itpa-ps1	havana	2.43375	2.52201	2.65927	2.75383	2.63877	3.07711	2.48463	2.48355	2.95869	2.90695
12	102568582	102704931	-	Itpk1	protein_coding	Itpk1	ensembl_havana	16.1325	15.8079	17.0481	16.8114	14.7944	20.2855	16.2061	15.3537	16.3512	15.4013
2	119742337	119751264	+	Itpka	protein_coding	Itpka	ensembl_havana	0.0926023	0.131905	0.139661	0.122567	0.142352	0.232174	0.216612	0.15974	0.133942	0.0426154
1	180330485	180424803	+	Itpkb	protein_coding	Itpkb	ensembl_havana	3.33943	3.40066	2.9631	3.35123	3.10777	2.98542	3.31274	3.25863	3.68076	3.18876
7	27207172	27228662	-	Itpkc	protein_coding	Itpkc	ensembl_havana	3.05268	3.18099	2.6625	3.7075	3.18437	4.33567	2.87971	3.01447	3.68076	3.3907
6	108213096	108551110	+	Itpr1	protein_coding	Itpr1	ensembl_havana	30.4517	34.2605	31.3585	36.1502	30.6609	36.2671	32.8234	30.5288	33.0035	31.908
6	146108299	146502224	-	Itpr2	protein_coding	Itpr2	ensembl_havana	8.68608	9.02436	8.86762	9.64155	9.07143	10.6228	8.97456	9.28741	8.59947	9.11967
17	27057304	27122224	+	Itpr3	protein_coding	Itpr3	ensembl_havana	1.50789	1.32693	1.27762	1.34723	1.5977	1.28706	1.49404	1.60589	1.69543	1.54128
2	79635352	79672967	+	Itprid2	protein_coding	Itprid2	ensembl_havana	13.5147	14.9994	12.8075	15.8651	14.1596	16.2454	15.9247	14.9029	13.7635	14.2852
19	47894602	47919300	-	Itprip	protein_coding	Itprip	ensembl_havana	0.0556014	0.0703958	0.0752484	0.2673	0.120467	0.0739418	0.216612	0.103396	0.122789	0.148904
2	127138772	127143443	-	Itpripl1	protein_coding	Itpripl1	ensembl_havana	0.194355	0.246135	0.171868	0.2339	0.17518	0.221625	0.216612	0.422676	0.368166	0.233935
7	118485111	118491976	-	Itpripl2	protein_coding	Itpripl2	ensembl_havana	1.39688	1.64327	1.72851	1.59217	1.43357	1.8356	1.21257	1.45564	1.65082	1.29682
16	91729281	91920598	+	Itsn1	protein_coding	Itsn1	ensembl_havana	75.6204	76.0694	73.4962	69.2277	74.6497	72.5446	73.982	74.8337	77.004	77.4311
12	4592638	4713963	+	Itsn2	protein_coding	Itsn2	ensembl_havana	85.0374	82.562	84.9182	83.9345	80.9738	74.4434	79.5893	86.75	79.9262	82.9046
2	118861954	118882910	+	Ivd	protein_coding	Ivd	ensembl_havana	26.4835	30.0077	25.3574	32.3202	29.1509	36.1404	29.3051	26.6975	27.6161	29.9416
1	151344477	151364423	+	Ivns1abp	protein_coding	Ivns1abp	ensembl_havana	79.2093	83.066	75.6953	82.7227	76.1697	85.6057	80.3488	79.8761	82.8168	75.2298
18	32067741	32104329	+	Iws1	protein_coding	Iws1	ensembl_havana	43.2627	40.7359	44.595	46.0368	39.7106	46.7835	35.4001	41.3184	42.7629	40.5706
10	3540240	3554878	+	Iyd	protein_coding	Iyd	ensembl_havana	0.240606	0.158266	0.247016	0.345233	0.208007	0.211077	0.227438	0.291208	0.301245	0.191419
7	45621811	45628824	+	Izumo1	protein_coding	Izumo1	ensembl_havana	0.0001	0.00932731	0.0001	0.0001	0.0233506	0.0483341	0.0332258	0.0001	0.0114664	0.0001
10	80702184	80705374	+	Izumo4	protein_coding	Izumo4	ensembl_havana	3.08043	3.51489	4.15474	4.33097	4.02694	5.03189	4.21127	2.96752	4.10459	3.7202
3	41555731	41616865	+	Jade1	protein_coding	Jade1	ensembl_havana	19.6012	21.4139	22.3514	21.7435	20.0028	22.9966	18.999	22.3027	19.9649	21.2577
11	51813455	51857654	-	Jade2	protein_coding	Jade2	ensembl_havana	9.75907	10.9047	9.72646	9.9199	10.5158	10.1692	10.0787	10.2265	10.384	9.69362
X	20425688	20519940	+	Jade3	protein_coding	Jade3	ensembl_havana	3.60768	3.84001	4.86328	4.11944	3.27191	3.70274	3.9298	3.92536	4.01537	3.90088
2	137081456	137116645	-	Jag1	protein_coding	Jag1	ensembl_havana	45.9467	46.5888	44.6061	43.7541	51.3205	44.885	49.744	45.7608	47.9936	52.4958
12	112907819	112929777	-	Jag2	protein_coding	Jag2	ensembl_havana	8.14031	8.47075	7.75112	8.73976	6.93764	9.83162	8.6606	8.65821	8.09756	7.89734
6	113442569	113448230	+	Jagn1	protein_coding	Jagn1	ensembl_havana	4.87497	5.8083	5.2927	5.76716	5.69021	6.2239	5.30466	4.89258	5.72185	6.01603
4	101152367	101265283	-	Jak1	protein_coding	Jak1	ensembl_havana	30.7664	32.1605	30.8324	33.6005	29.8512	33.0285	30.3551	31.7496	31.3415	31.6529
19	29251828	29313081	+	Jak2	protein_coding	Jak2	ensembl_havana	19.2129	18.8306	19.968	17.6797	18.3507	17.6483	18.1438	20.3965	18.7937	16.6236
8	71676296	71690576	+	Jak3	protein_coding	Jak3	ensembl_havana	0.545897	0.533887	0.375842	0.535316	0.528725	0.50965	0.617252	0.59161	0.550219	0.435886
5	37028335	37150608	+	Jakmip1	protein_coding	Jakmip1	ensembl_havana | havana	3.66134	3.54651	3.68353	2.65764	3.57048	3.42552	2.97352	5.05158	3.84483	4.24747
18	43531407	43687774	-	Jakmip2	protein_coding	Jakmip2	ensembl_havana	9.10233	7.94353	8.81394	7.42604	7.63796	8.1016	8.27087	9.27798	7.4618	7.67413
7	138940730	139083978	+	Jakmip3	protein_coding	Jakmip3	ensembl_havana	3.85745	4.05968	3.48913	3.36237	3.75337	3.50231	3.74577	3.60608	3.44654	4.15598
16	84774123	84825929	+	Jam2	protein_coding	Jam2	ensembl_havana	54.0215	53.2404	52.2495	50.6234	50.1931	54.9804	54.388	54.3716	48.7519	49.1054
9	27097384	27155422	-	Jam3	protein_coding	Jam3	ensembl_havana	7.41878	8.85737	6.1408	7.82683	7.6708	8.5974	8.6173	7.57829	7.45066	7.90797
9	45079183	45108535	+	Jaml	protein_coding	Jaml	ensembl_havana	0.0186005	0.017674	0.0108355	0.0112333	0.04387	0.0106488	0.0001	0.0282717	0.0001	0.0001
13	44729474	44921644	+	Jarid2	protein_coding	Jarid2	ensembl_havana	45.6403	44.208	38.6049	41.1045	42.7743	42.9443	45.0885	42.9803	43.2201	44.4501
6	52768797	53068632	-	Jazf1	protein_coding	Jazf1	ensembl_havana	1.10088	1.54661	1.46013	1.35837	1.26943	1.58242	1.19092	1.296	1.42775	1.30745
18	4634878	4682870	+	Jcad	protein_coding	Jcad	ensembl_havana	12.5896	12.6183	11.8735	13.2041	13.6563	11.5933	11.7891	13.0437	11.5887	12.2978
5	88519809	88527892	-	Jchain	protein_coding	Jchain	ensembl_havana	6.91003	5.64135	7.95509	7.84913	6.52183	7.98557	7.50225	7.86942	7.01566	7.57848
12	85599027	85639879	+	Jdp2	protein_coding	Jdp2	ensembl_havana	3.24692	3.07555	3.10265	3.48483	2.50593	2.77444	3.09623	3.72816	2.66579	3.00806
9	40894849	40964119	-	Jhy	protein_coding	Jhy	ensembl_havana	0.0278507	0.017674	0.0323065	0.0557667	0.109525	0.0317465	0.0325769	0.0376623	0.0001	0.0638731
12	72085589	72101462	+	Jkamp	protein_coding	Jkamp	ensembl_havana	12.0346	11.5374	11.2079	13.5605	12.015	12.5744	12.8068	11.4378	12.6928	12.9355
10	67096125	67256327	+	Jmjd1c	protein_coding	Jmjd1c	ensembl_havana	125.784	119.252	119.315	111.54	122.819	108.365	122.968	126.475	112.92	121.773
11	59450045	59458568	+	Jmjd4	protein_coding	Jmjd4	ensembl_havana	12.8672	12.3282	14.0851	13.3937	12.5184	12.7642	12.482	12.2267	13.797	13.6156
11	116837432	116843450	-	Jmjd6	protein_coding	Jmjd6	ensembl_havana	20.6373	24.015	19.9681	19.7172	22.5963	20.623	21.4998	21.2039	20.6676	23.9682
2	120027483	120032595	+	Jmjd7	protein_coding	Jmjd7	ensembl_havana	1.77918	2.20191	1.44697	2.46203	1.84852	2.10359	2.11313	1.28515	2.06623	2.68761
17	25828867	25831844	+	Jmjd8	protein_coding	Jmjd8	ensembl_havana	10.2309	11.5989	10.5209	10.3541	11.8508	12.089	10.8798	10.7054	10.4843	11.086
13	93430101	93499809	-	Jmy	protein_coding	Jmy	ensembl_havana	40.2386	40.3938	38.2077	38.065	41.319	36.4463	37.6733	41.0463	38.714	38.1364
15	79674251	79687920	-	Josd1	protein_coding	Josd1	ensembl_havana	9.67844	10.954	10.4986	11.4804	9.98227	13.2194	11.9982	10.7244	10.1196	10.8518
7	44467980	44471663	+	Josd2	protein_coding	Josd2	ensembl_havana	10.5916	11.8537	11.0791	10.7549	11.2271	11.6038	12.1356	10.3955	11.5217	11.0541
1	16964560	17097890	-	Jph1	protein_coding	Jph1	ensembl_havana	1.33213	1.34451	1.73925	1.35837	1.20377	1.18157	1.60229	1.66223	1.11545	1.69009
2	163336242	163397994	-	Jph2	protein_coding	Jph2	ensembl_havana	0.111103	0.0703958	0.182603	0.0446334	0.109525	0.211077	0.0001	0.0564434	0.178556	0.255192
8	121729623	121794277	+	Jph3	protein_coding	Jph3	ensembl_havana	4.48645	5.72923	4.98138	4.88763	4.65065	5.5066	4.54686	4.16952	5.48762	4.78309
14	55106826	55116936	-	Jph4	protein_coding	Jph4	ensembl_havana	8.00157	8.65528	6.99963	7.52624	7.20025	7.86954	8.16262	7.7755	7.67373	8.19493
11	115497353	115514388	-	Jpt1	protein_coding	Jpt1	ensembl_havana	2.71967	3.95424	2.20088	3.99697	2.95458	4.09304	3.83237	3.0896	3.21231	3.07184
17	24937419	24960690	-	Jpt2	protein_coding	Jpt2	ensembl_havana	3.29318	3.33705	3.74679	3.75203	2.87798	4.57511	2.80394	3.21844	3.46616	2.68664
X	103493556	103565697	+	Jpx	lncRNA	Jpx	havana	7.04842	6.96902	11.9135	11.7125	7.30972	12.378	7.09413	7.0486	11.6032	7.17484
15	74702301	74709536	-	Jrk	protein_coding	Jrk	ensembl_havana	5.63349	6.15977	6.03345	6.4129	6.80633	6.70915	5.7485	4.80807	6.24607	6.38804
9	13242607	13245830	-	Jrkl	protein_coding	Jrkl	ensembl_havana	5.62424	5.93131	6.55948	6.72464	6.87199	6.11842	5.41291	5.73774	6.8149	6.86634
10	80808496	80813499	-	Jsrp1	protein_coding	Jsrp1	ensembl_havana	0.185105	0.210987	0.279223	0.2339	0.21895	0.221625	0.151659	0.272426	0.245477	0.361481
3	90231597	90235839	+	Jtb	protein_coding	Jtb	ensembl_havana	5.80924	5.43045	5.808	5.63357	5.77774	5.33781	4.60099	5.92555	6.168	4.94252
4	95049034	95052223	-	Jun	protein_coding	Jun	ensembl_havana	9.09308	8.2335	8.57776	6.92504	7.16743	7.40538	5.94337	8.83663	8.421	7.13206
8	84974484	84978719	-	Junb	protein_coding	Junb	ensembl_havana	3.44119	3.18099	2.6303	3.61843	2.29802	4.85256	3.58338	4.085	2.59887	2.3597
8	70698949	70700617	+	Jund	protein_coding	Jund	ensembl_havana	8.83407	8.14563	8.6207	4.9099	6.9267	6.02348	6.93932	7.60646	7.82987	6.05855
4	95051534	95167319	+	Junos	lncRNA	Junos	havana	0.203605	0.228561	0.204074	0.3341	0.153295	0.35876	0.303217	0.309989	0.256631	0.170162
11	100368958	100397764	-	Jup	protein_coding	Jup	ensembl_havana	4.86574	5.34258	4.5949	5.04349	4.33332	6.11842	5.7052	4.80807	4.60651	5.0807
8	104442271	104443787	+	K230015D01Rik	lncRNA	K230015D01Rik	havana	0.0371009	0.0352479	0.043042	0.0557667	0.021985	0.0211977	0.0434025	0.103396	0.0335605	0.074502
16	33969073	34573533	-	Kalrn	protein_coding	Kalrn	ensembl_havana	24.7352	25.4823	24.3373	25.7515	25.0694	24.5683	27.4323	25.2514	24.2255	28.1559
19	25236975	25434497	+	Kank1	protein_coding	Kank1	ensembl_havana	24.4761	23.6372	20.3438	18.693	23.1324	20.4541	25.5482	23.2513	22.2402	21.6085
9	21766784	21798745	-	Kank2	protein_coding	Kank2	ensembl_havana	2.66417	2.73285	3.08118	3.19537	2.88892	3.04871	3.25862	3.35253	3.43538	3.1675
17	33810519	33822919	+	Kank3	protein_coding	Kank3	ensembl_havana	2.63642	3.2425	2.98457	3.61844	2.61536	3.09091	2.6199	2.55434	3.5023	2.59354
4	98754898	98817538	-	Kank4	protein_coding	Kank4	ensembl_havana	0.925123	1.27421	0.837468	1.0689	0.8755	0.780713	1.27752	1.16453	0.992763	1.07361
11	104333229	104468862	-	Kansl1	protein_coding	Kansl1	ensembl_havana	40.9185	42.9646	39.0853	40.6783	40.529	40.5573	39.3174	40.3103	40.755	41.9106
1	66719248	66817563	-	Kansl1l	protein_coding	Kansl1l	ensembl_havana	33.6432	33.0915	33.1621	37.2412	33.7904	33.2184	34.4689	35.2996	32.7468	31.5144
15	98517658	98534265	-	Kansl2	protein_coding	Kansl2	ensembl_havana	7.99509	8.86592	8.77141	8.50102	9.224	9.42567	8.9624	8.84152	10.1983	9.61604
7	72672818	72674279	+	Kansl2-ps	processed_pseudogene	Kansl2-ps	havana	7.49926	7.21442	7.41791	7.52002	6.85069	8.62357	7.97987	7.28225	7.02289	7.24152
1	36335730	36369182	-	Kansl3	protein_coding	Kansl3	ensembl_havana	28.7036	33.2237	30.4136	35.237	31.5692	38.1874	34.3821	30.5383	31.2188	32.8434
X	152294828	152327496	-	Kantr	protein_coding	Kantr	havana	7.96454	6.73971	7.70818	6.6133	8.28357	7.05726	7.40482	8.01026	7.86333	6.78131
8	111993443	112011324	-	Kars	protein_coding	Kars	ensembl_havana	12.2752	14.3843	13.0974	14.8295	13.886	15.8866	16.8991	13.0343	14.1315	13.9771
2	144368983	144407677	+	Kat14	protein_coding	Kat14	ensembl_havana	9.40222	9.80585	10.0253	9.98247	9.96962	9.42023	8.42243	10.8625	9.91336	8.90711
11	100704746	100712466	-	Kat2a	protein_coding	Kat2a	ensembl_havana	5.60574	5.83464	5.1102	4.25303	4.86952	5.07409	5.48869	5.25883	4.87419	5.82473
17	53566861	53672721	+	Kat2b	protein_coding	Kat2b	ensembl_havana	43.1029	40.3041	46.703	42.192	44.1386	37.5227	42.1903	44.7693	44.8356	42.5457
5	93390602	93393092	-	Kat2b-ps	processed_pseudogene	Kat2b-ps	havana	2.00146	1.57499	2.25084	1.56236	1.56829	1.04404	1.25326	1.91134	1.70823	1.66
19	5603014	5610238	-	Kat5	protein_coding	Kat5	ensembl_havana	18.0103	17.6619	17.0266	18.7598	17.2674	20.064	16.2602	16.4993	19.2176	17.5058
8	22859535	22943260	+	Kat6a	protein_coding	Kat6a	ensembl_havana	60.3544	59.4861	57.1647	54.3862	57.3289	55.6139	57.5031	58.276	54.1738	58.7339
14	21481434	21672479	+	Kat6b	protein_coding	Kat6b	ensembl_havana	56.5834	53.9434	55.8888	52.8385	54.3518	49.6956	54.1609	55.9957	55.3657	54.569
11	95274259	95310247	-	Kat7	protein_coding	Kat7	ensembl_havana	19.2775	21.0976	19.9466	22.1665	21.0972	23.2708	19.811	19.1381	20.3999	20.7796
7	127912516	127925838	+	Kat8	protein_coding	Kat8	ensembl_havana	6.04974	7.36359	6.46287	6.8805	7.12367	7.26824	7.394	6.90217	6.69221	7.00451
10	7726000	7763151	+	Katna1	protein_coding	Katna1	ensembl_havana	6.022	6.20371	5.97977	7.1365	5.20873	6.08667	6.18142	5.82223	5.66609	5.54836
5	148871584	148929321	-	Katnal1	protein_coding	Katnal1	ensembl_havana	20.4428	18.3473	19.2806	18.0233	20.3422	20.0745	17.8083	17.0815	18.7925	17.3145
